CellId, SiteId, PCI, EARFCN, PlanFlag
LE3EJ81A,LE3EJ81-F38950,132,38950,0
LE3EJ82A,LE3EJ82-F38950,420,38950,0
LE3EJ82B,LE3EJ82-F38950,421,38950,0
LE3EJ83A,LE3EJ83-F38950,318,38950,0
LE3EJ84A,LE3EJ84-F38950,253,38950,0
LE3EJ85A,LE3EJ85-F38950,249,38950,0
LD3EJ86A,LD3EJ86-F38100,322,38100,0
LD3EJ86B,LD3EJ86-F38100,324,38100,0
LD3EJ86C,LD3EJ86-F38100,323,38100,0
LD3EJ87B,LD3EJ87-F38100,334,38100,0
LD3EJ87C,LD3EJ87-F38100,335,38100,0
LD3EJ87D,LD3EJ87-F38100,336,38100,0
LD3EJ88A,LD3EJ88-F38100,342,38100,0
LD3EJ88B,LD3EJ88-F38100,343,38100,0
LD3EJ88C,LD3EJ88-F38100,344,38100,0
LD3EJ89A,LD3EJ89-F38100,9,38100,0
LD3EJ89B,LD3EJ89-F38100,10,38100,0
LD3EJ89C,LD3EJ89-F38100,11,38100,0
LD3EJ89D,LD3EJ89-F38100,345,38100,0
LD3EJ90A,LD3EJ90-F38100,32,38100,0
LD3EJ90B,LD3EJ90-F38100,31,38100,0
LD3EJ90C,LD3EJ90-F38100,30,38100,0
LD3EJ90D,LD3EJ90-F38100,35,38100,0
LD3EJ91A,LD3EJ91-F38100,193,38100,0
LD3EJ91B,LD3EJ91-F38100,39,38100,0
LD3EJ91C,LD3EJ91-F38100,40,38100,0
LD3EJ92A,LD3EJ92-F38100,68,38100,0
LD3EJ92B,LD3EJ92-F38100,66,38100,0
LD3EJ92C,LD3EJ92-F38100,69,38100,0
LD3EJ93A,LD3EJ93-F38100,78,38100,0
LD3EJ93B,LD3EJ93-F38100,110,38100,0
LD3EJ94A,LD3EJ94-F38100,80,38100,0
LD3EJ94B,LD3EJ94-F38100,81,38100,0
LD3EJ94C,LD3EJ94-F38100,83,38100,0
LD3EJ95A,LD3EJ95-F38100,93,38100,0
LD3EJ95B,LD3EJ95-F38100,94,38100,0
LD3EJ95C,LD3EJ95-F38100,97,38100,0
LD3EJ95D,LD3EJ95-F38100,96,38100,0
LD3EJ96B,LD3EJ96-F38100,319,38100,0
LD3EJ96C,LD3EJ96-F38100,320,38100,0
LD3EJ96D,LD3EJ96-F38100,321,38100,0
LD3EJ97A,LD3EJ97-F38100,115,38100,0
LD3EJ97B,LD3EJ97-F38100,116,38100,0
LD3EJ97C,LD3EJ97-F38100,120,38100,0
LD3EJ97D,LD3EJ97-F38100,121,38100,0
LD3EJ98A,LD3EJ98-F38100,146,38100,0
LD3EJ98B,LD3EJ98-F38100,147,38100,0
LD3EJ98C,LD3EJ98-F38100,148,38100,0
LD3EJ99A,LD3EJ99-F38100,162,38100,0
LD3EJ99B,LD3EJ99-F38100,164,38100,0
LD3EK01B,LD3EK01-F38100,183,38100,0
LD3EK01C,LD3EK01-F38100,184,38100,0
LE3EK02A,LE3EK02-F38950,113,38950,0
LE3EK03-1A,LE3EK03-1-F38950,450,38950,0
LE3EK03-1B,LE3EK03-1-F38950,451,38950,0
LE3EK04A,LE3EK04-F38950,303,38950,0
LE3EK04B,LE3EK04-F38950,304,38950,0
LE3EK05A,LE3EK05-F38950,18,38950,0
LE3EK06A,LE3EK06-F38950,300,38950,0
LE3EK07A,LE3EK07-F38950,16,38950,0
LE3EK07B,LE3EK07-F38950,17,38950,0
LE3EK08A,LE3EK08-F38950,123,38950,0
LE3EK08B,LE3EK08-F38950,124,38950,0
LE3EK09A,LE3EK09-F38950,126,38950,0
LE3EK10A,LE3EK10-F38950,303,38950,0
LE3EK11A,LE3EK11-F38950,19,38950,0
LE3EK12A,LE3EK12-F38950,14,38950,0
LE3EK13A,LE3EK13-F38950,15,38950,0
LE3EK14A,LE3EK14-F38950,121,38950,0
LE3EK14B,LE3EK14-F38950,122,38950,0
LE3EK15-1A,LE3EK15-1-F38950,126,38950,0
LE3EK15-2A,LE3EK15-2-F38950,127,38950,0
LE3EK15-2B,LE3EK15-2-F38950,128,38950,0
LE3EK15-3A,LE3EK15-3-F38950,129,38950,0
LE3EK15-4A,LE3EK15-4-F38950,130,38950,0
LE3EK16A,LE3EK16-F38950,213,38950,0
LE3EK17A,LE3EK17-F38950,131,38950,0
LE3EK18A,LE3EK18-F38950,133,38950,0
LE3EK19A,LE3EK19-F38950,132,38950,0
LE3EK20A,LE3EK20-F38950,125,38950,0
LE3EK21A,LE3EK21-F38950,13,38950,0
LE3EK29A,LE3EK29-F38950,29,38950,0
LE3EK30A,LE3EK30-F38950,12,38950,0
LE3EK31A,LE3EK31-F38950,320,38950,0
LE3EK32A,LE3EK32-F38950,401,38950,0
LE3EK33A,LE3EK33-F38950,453,38950,0
LE3EK34A,LE3EK34-F38950,483,38950,0
LE3EK34B,LE3EK34-F38950,484,38950,0
LE3EK35A,LE3EK35-F38950,454,38950,0
LE3EK36A,LE3EK36-F38950,422,38950,0
LE3EK36B,LE3EK36-F38950,421,38950,0
LE3EK37A,LE3EK37-F38950,228,38950,0
LE3EK38A,LE3EK38-F38950,229,38950,0
LE3EK39-1A,LE3EK39-1-F38950,404,38950,0
LE3EK39-2A,LE3EK39-2-F38950,405,38950,0
LE3EK40A,LE3EK40-F38950,278,38950,0
LE3EK41A,LE3EK41-F38950,265,38950,0
LE3EK42A,LE3EK42-F38950,403,38950,0
LE3EK43A,LE3EK43-F38950,227,38950,0
LE3EK44A,LE3EK44-F38950,392,38950,0
LE3EK45A,LE3EK45-F38950,402,38950,0
LE3EK46A,LE3EK46-F38950,321,38950,0
LE3EK47A,LE3EK47-F38950,205,38950,0
LE3EK47B,LE3EK47-F38950,206,38950,0
LE3EK48A,LE3EK48-F38950,349,38950,0
LE3EK48B,LE3EK48-F38950,350,38950,0
LE3EK49A,LE3EK49-F38950,392,38950,0
LE3EK50A,LE3EK50-F38950,394,38950,0
LE3EK50B,LE3EK50-F38950,395,38950,0
LE3EK50C,LE3EK50-F38950,396,38950,0
LE3EK50D,LE3EK50-F38950,397,38950,0
LE3EK50E,LE3EK50-F38950,398,38950,0
LE3EK50F,LE3EK50-F39148,399,39148,0
LE3EK50G,LE3EK50-F39148,400,39148,0
LE3EK50H,LE3EK50-F39148,401,39148,0
LE3EK50I,LE3EK50-F39148,402,39148,0
LE3EK50J,LE3EK50-F39148,403,39148,0
LE3EK51A,LE3EK51-F38950,497,38950,0
LE3EK51B,LE3EK51-F38950,496,38950,0
LE3EK52-1A,LE3EK52-1-F38950,201,38950,0
LE3EK52-1B,LE3EK52-1-F38950,202,38950,0
LE3EK52-2A,LE3EK52-2-F38950,205,38950,0
LE3EK52-2B,LE3EK52-2-F38950,206,38950,0
LE3EK52-3A,LE3EK52-3-F38950,207,38950,0
LE3EK53A,LE3EK53-F38950,304,38950,0
LE3EK54A,LE3EK54-F38950,211,38950,0
LE3EK54B,LE3EK54-F38950,212,38950,0
LE3EK54C,LE3EK54-F39148,210,39148,0
LE3EK55-1A,LE3EK55-1-F38950,57,38950,0
LE3EK55-1B,LE3EK55-1-F38950,58,38950,0
LE3EK55-2A,LE3EK55-2-F38950,59,38950,0
LE3EK56A,LE3EK56-F38950,54,38950,0
LE3EK57A,LE3EK57-F38950,56,38950,0
LE3EK58A,LE3EK58-F38950,55,38950,0
LE3EK59A,LE3EK59-F38950,480,38950,0
LE3EK59B,LE3EK59-F38950,481,38950,0
LD3EK61A,LD3EK61-F37900,60,37900,0
LD3EK62A,LD3EK62-F37900,58,37900,0
LD3EK63A,LD3EK63-F37900,428,37900,0
LD3EK64A,LD3EK64-F37900,20,37900,0
LD3EK66A,LD3EK66-F37900,64,37900,0
LF3EK67A,LF3EK67-F38400,176,38400,0
LD3EK68A,LD3EK68-F37900,62,37900,0
LD3EK69A,LD3EK69-F37900,33,37900,0
LD3EK70A,LD3EK70-F37900,61,37900,0
LD3EK71A,LD3EK71-F37900,120,37900,0
LD3EK72A,LD3EK72-F37900,1,37900,0
LF3EK73A,LF3EK73-F38400,184,38400,0
LD3EK74A,LD3EK74-F37900,121,37900,0
LF3EK75A,LF3EK75-F38400,214,38400,0
LD3EK76A,LD3EK76-F37900,0,37900,0
LD3EK79A,LD3EK79-F37900,69,37900,0
LD3EK80A,LD3EK80-F37900,112,37900,0
LD3EK81A,LD3EK81-F37900,111,37900,0
LF3EK82A,LF3EK82-F38400,213,38400,0
LD3EK83A,LD3EK83-F37900,492,37900,0
LD3EK84A,LD3EK84-F37900,35,37900,0
LD3EK85A,LD3EK85-F37900,503,37900,0
LD3EK85B,LD3EK85-F38098,201,38098,0
LD3EK86A,LD3EK86-F37900,181,37900,0
LD3EK87A,LD3EK87-F37900,1,37900,0
LD3EK88A,LD3EK88-F37900,43,37900,0
LD3EK89A,LD3EK89-F37900,22,37900,0
LD3EK93A,LD3EK93-F37900,7,37900,0
LD3EK94A,LD3EK94-F37900,408,37900,0
LD3EK95A,LD3EK95-F37900,253,37900,0
LD3EK96A,LD3EK96-F37900,110,37900,0
LD3EL01A,LD3EL01-F37900,225,37900,0
LD3EL08A,LD3EL08-F37900,176,37900,0
LD3EL09A,LD3EL09-F37900,163,37900,0
LD3EL10A,LD3EL10-F37900,162,37900,0
LF3EL12A,LF3EL12-F38400,137,38400,0
LD3EL14A,LD3EL14-F37900,217,37900,0
LD3EL15A,LD3EL15-F37900,500,37900,0
LD3EL16A,LD3EL16-F38098,247,38098,0
LD3EL18A,LD3EL18-F37900,293,37900,0
LD3EL21A,LD3EL21-F37900,168,37900,0
LD3EL23A,LD3EL23-F38098,226,38098,0
LD3EL24A,LD3EL24-F37900,15,37900,0
LD3EL25A,LD3EL25-F37900,168,37900,0
LD3EL26A,LD3EL26-F37900,177,37900,0
LD3EL27A,LD3EL27-F37900,165,37900,0
LD3EL28A,LD3EL28-F37900,97,37900,0
LD3EL29A,LD3EL29-F37900,64,37900,0
LD3EL30A,LD3EL30-F37900,162,37900,0
LD3EL31A,LD3EL31-F37900,305,37900,0
LD3EL32A,LD3EL32-F37900,82,37900,0
LD3EL35A,LD3EL35-F37900,102,37900,0
LD3EL36A,LD3EL36-F37900,372,37900,0
LD3EL37A,LD3EL37-F37900,184,37900,0
LD3EL38A,LD3EL38-F37900,304,37900,0
LD3EL40A,LD3EL40-F37900,150,37900,0
LD3EL41A,LD3EL41-F37900,315,37900,0
LD3EL42A,LD3EL42-F37900,384,37900,0
LD3EL43A,LD3EL43-F37900,321,37900,0
LD3EL44A,LD3EL44-F37900,48,37900,0
LD3EL45A,LD3EL45-F38098,97,38098,0
LD3EL46A,LD3EL46-F37900,63,37900,0
LD3EL47A,LD3EL47-F37900,72,37900,0
LD3EL48A,LD3EL48-F37900,79,37900,0
LD3EL49A,LD3EL49-F37900,109,37900,0
LD3EL50A,LD3EL50-F37900,80,37900,0
LD3EL51A,LD3EL51-F37900,94,37900,0
LD3EL52A,LD3EL52-F37900,96,37900,0
LD3EL53A,LD3EL53-F37900,97,37900,0
LD3EL54A,LD3EL54-F37900,98,37900,0
LD3EL55A,LD3EL55-F37900,135,37900,0
LD3EL56A,LD3EL56-F37900,137,37900,0
LD3EL57A,LD3EL57-F37900,137,37900,0
LD3EL58A,LD3EL58-F37900,138,37900,0
LD3EL59A,LD3EL59-F37900,0,37900,0
LD3EL59B,LD3EL59-F37900,1,37900,0
LD3EL59C,LD3EL59-F37900,2,37900,0
LD3EL59D,LD3EL59-F38098,3,38098,0
LD3EL59E,LD3EL59-F38098,4,38098,0
LD3EL60A,LD3EL60-F37900,138,37900,0
LD3EL61A,LD3EL61-F37900,11,37900,0
LD3EL61B,LD3EL61-F37900,9,37900,0
LD3EL61C,LD3EL61-F38098,12,38098,0
LD3EL61D,LD3EL61-F38098,13,38098,0
LD3EL62A,LD3EL62-F37900,35,37900,0
LD3EL62B,LD3EL62-F37900,31,37900,0
LD3EL62C,LD3EL62-F38098,32,38098,0
LD3EL62D,LD3EL62-F38098,33,38098,0
LD3EL63A,LD3EL63-F37900,195,37900,0
LD3EL64A,LD3EL64-F37900,201,37900,0
LD3EL65A,LD3EL65-F37900,202,37900,0
LD3EL66A,LD3EL66-F37900,203,37900,0
LD3EL67A,LD3EL67-F37900,74,37900,0
LD3EL68A,LD3EL68-F37900,231,37900,0
LD3EL69A,LD3EL69-F37900,238,37900,0
LD3EL70A,LD3EL70-F37900,241,37900,0
LD3EL71A,LD3EL71-F38098,241,38098,0
LD3EL72A,LD3EL72-F37900,243,37900,0
LD3EL73A,LD3EL73-F38098,247,38098,0
LD3EL74A,LD3EL74-F37900,298,37900,0
LD3EL75A,LD3EL75-F37900,258,37900,0
LD3EL76A,LD3EL76-F37900,263,37900,0
LD3EL77A,LD3EL77-F38098,235,38098,0
LD3EL78A,LD3EL78-F38100,0,38100,0
LD3EL79A,LD3EL79-F38100,1,38100,0
LD3EL80A,LD3EL80-F38100,2,38100,0
LD3EL81A,LD3EL81-F38100,5,38100,0
LD3EL82A,LD3EL82-F38100,4,38100,0
LD3EL83A,LD3EL83-F38100,5,38100,0
LD3EL84A,LD3EL84-F38100,6,38100,0
LD3EL86A,LD3EL86-F37900,152,37900,0
LD3EL87A,LD3EL87-F37900,147,37900,0
LD3EL88A,LD3EL88-F37900,151,37900,0
LD3EL90A,LD3EL90-F37900,188,37900,0
LD3EL91A,LD3EL91-F37900,147,37900,0
LD3EL94A,LD3EL94-F37900,311,37900,0
LD3EL95A,LD3EL95-F37900,255,37900,0
LD3EL96A,LD3EL96-F38098,64,38098,0
LD3EL97A,LD3EL97-F37900,145,37900,0
LD3EL98A,LD3EL98-F37900,221,37900,0
LD3EL99A,LD3EL99-F37900,399,37900,0
LD3EM02A,LD3EM02-F37900,93,37900,0
LD3EM03A,LD3EM03-F38098,66,38098,0
LD3EM04A,LD3EM04-F37900,141,37900,0
LD3EM05A,LD3EM05-F37900,408,37900,0
LD3EM07A,LD3EM07-F37900,424,37900,0
LD3EM08A,LD3EM08-F37900,199,37900,0
LE3EM09-1A,LE3EM09-1-F38950,450,38950,0
LE3EM09-1B,LE3EM09-1-F38950,452,38950,0
LE3EM09-1C,LE3EM09-1-F38950,451,38950,0
LE3EM09-1D,LE3EM09-1-F38950,455,38950,0
LE3EM09-1E,LE3EM09-1-F38950,454,38950,0
LE3EM09-1F,LE3EM09-1-F39148,453,39148,0
LE3EM09-1G,LE3EM09-1-F39148,460,39148,0
LE3EM09-1H,LE3EM09-1-F39148,457,39148,0
LE3EM09-1I,LE3EM09-1-F39148,458,39148,0
LE3EM09-1J,LE3EM09-1-F39148,459,39148,0
LE3EM09-2A,LE3EM09-2-F38950,426,38950,0
LE3EM09-2B,LE3EM09-2-F38950,427,38950,0
LE3EM09-2C,LE3EM09-2-F38950,428,38950,0
LE3EM09-2D,LE3EM09-2-F38950,429,38950,0
LE3EM09-2E,LE3EM09-2-F38950,430,38950,0
LE3EM09-2F,LE3EM09-2-F38950,477,38950,0
LE3EM09-2G,LE3EM09-2-F39148,482,39148,0
LE3EM09-2H,LE3EM09-2-F39148,469,39148,0
LE3EM09-2I,LE3EM09-2-F39148,470,39148,0
LE3EM09-2J,LE3EM09-2-F39148,471,39148,0
LE3EM09-2K,LE3EM09-2-F39148,472,39148,0
LE3EM09-2L,LE3EM09-2-F39148,480,39148,0
LE3EM09-3A,LE3EM09-3-F38950,475,38950,0
LE3EM09-3B,LE3EM09-3-F38950,474,38950,0
LE3EM09-3C,LE3EM09-3-F38950,484,38950,0
LE3EM09-3D,LE3EM09-3-F39148,476,39148,0
LE3EM09-3E,LE3EM09-3-F39148,478,39148,0
LE3EM09-3F,LE3EM09-3-F39148,481,39148,0
LD3EM13A,LD3EM13-F38098,186,38098,0
LD3EM14A,LD3EM14-F38098,295,38098,0
LD3EM15A,LD3EM15-F37900,210,37900,0
LD3EM16A,LD3EM16-F37900,138,37900,0
LD3EM17A,LD3EM17-F37900,346,37900,0
LD3EM18A,LD3EM18-F37900,307,37900,0
LD3EM19A,LD3EM19-F37900,244,37900,0
LD3EM20A,LD3EM20-F37900,288,37900,0
LD3EM21A,LD3EM21-F38098,260,38098,0
LD3EM22A,LD3EM22-F38098,406,38098,0
LD3EM23A,LD3EM23-F37900,159,37900,0
LD3EM24A,LD3EM24-F37900,154,37900,0
LD3EM27A,LD3EM27-F37900,265,37900,0
LD3EM29A,LD3EM29-F38098,253,38098,0
LD3EM30A,LD3EM30-F37900,270,37900,0
LD3EM30B,LD3EM30-F38098,487,38098,0
LD3EM31A,LD3EM31-F37900,283,37900,0
LD3EM31B,LD3EM31-F38098,284,38098,0
LD3EM32A,LD3EM32-F37900,288,37900,0
LD3EM32B,LD3EM32-F37900,289,37900,0
LD3EM32C,LD3EM32-F38098,500,38098,0
LD3EM32D,LD3EM32-F38098,499,38098,0
LD3EM33A,LD3EM33-F37900,501,37900,0
LE3EM34-1A,LE3EM34-1-F38950,309,38950,0
LE3EM34-1B,LE3EM34-1-F38950,310,38950,0
LE3EM34-1C,LE3EM34-1-F38950,311,38950,0
LE3EM34-1D,LE3EM34-1-F38950,312,38950,0
LE3EM34-1E,LE3EM34-1-F38950,313,38950,0
LE3EM34-1F,LE3EM34-1-F38950,314,38950,0
LE3EM34-1G,LE3EM34-1-F39148,315,39148,0
LE3EM34-1H,LE3EM34-1-F39148,316,39148,0
LE3EM34-1I,LE3EM34-1-F39148,317,39148,0
LE3EM34-1J,LE3EM34-1-F39148,318,39148,0
LE3EM34-1K,LE3EM34-1-F39148,319,39148,0
LE3EM34-1L,LE3EM34-1-F39148,320,39148,0
LE3EM34-2A,LE3EM34-2-F38950,321,38950,0
LE3EM34-2B,LE3EM34-2-F38950,322,38950,0
LE3EM34-2C,LE3EM34-2-F38950,323,38950,0
LE3EM34-2D,LE3EM34-2-F38950,324,38950,0
LE3EM34-2E,LE3EM34-2-F38950,325,38950,0
LE3EM34-2F,LE3EM34-2-F38950,326,38950,0
LE3EM34-2G,LE3EM34-2-F39148,327,39148,0
LE3EM34-2H,LE3EM34-2-F39148,328,39148,0
LE3EM34-2I,LE3EM34-2-F39148,329,39148,0
LE3EM34-2J,LE3EM34-2-F39148,330,39148,0
LE3EM34-2K,LE3EM34-2-F39148,331,39148,0
LE3EM34-2L,LE3EM34-2-F39148,332,39148,0
LE3EM34-3A,LE3EM34-3-F38950,444,38950,0
LE3EM34-3B,LE3EM34-3-F38950,445,38950,0
LE3EM34-3C,LE3EM34-3-F39148,446,39148,0
LE3EM34-3D,LE3EM34-3-F39148,447,39148,0
LE3EM34-4A,LE3EM34-4-F38950,448,38950,0
LE3EM34-4B,LE3EM34-4-F38950,449,38950,0
LE3EM34-4C,LE3EM34-4-F39148,450,39148,0
LE3EM34-4D,LE3EM34-4-F39148,451,39148,0
LE3EM34-5A,LE3EM34-5-F38950,333,38950,0
LE3EM34-5B,LE3EM34-5-F38950,334,38950,0
LE3EM34-5C,LE3EM34-5-F38950,335,38950,0
LE3EM34-5D,LE3EM34-5-F39148,336,39148,0
LE3EM34-5E,LE3EM34-5-F39148,337,39148,0
LE3EM34-5F,LE3EM34-5-F39148,338,39148,0
LE3EM35A,LE3EM35-F38950,501,38950,0
LD3EM37A,LD3EM37-F37900,122,37900,0
LD3EM38A,LD3EM38-F38098,131,38098,0
LD3EM39A,LD3EM39-F37900,135,37900,0
LD3EM40A,LD3EM40-F37900,152,37900,0
LD3EM40B,LD3EM40-F38098,151,38098,0
LE3EM41A,LE3EM41-F38950,175,38950,0
LE3EM41B,LE3EM41-F39148,176,39148,0
LE3LA01A,LE3LA01-F38950,4,38950,0
LE3LA01B,LE3LA01-F38950,5,38950,0
LE3LA01C,LE3LA01-F38950,3,38950,0
LE3LA01D,LE3LA01-F39148,7,39148,0
LE3LA01E,LE3LA01-F39148,8,39148,0
LE3LA01F,LE3LA01-F39148,6,39148,0
LE3LA02A,LE3LA02-F38950,86,38950,0
LE3LA02B,LE3LA02-F39148,85,39148,0
LE3LA04A,LE3LA04-F38950,0,38950,0
LE3LA05A,LE3LA05-F38950,13,38950,0
LE3LA06A,LE3LA06-F38950,39,38950,0
LE3LA06B,LE3LA06-F38950,40,38950,0
LE3LA08A,LE3LA08-F38950,42,38950,0
LE3LA08B,LE3LA08-F38950,43,38950,0
LE3LA08C,LE3LA08-F39148,44,39148,0
LE3LA08D,LE3LA08-F39148,45,39148,0
LE3LA10A,LE3LA10-F38950,48,38950,0
LE3LA10B,LE3LA10-F38950,49,38950,0
LE3LA11A,LE3LA11-F38950,401,38950,0
LE3LA11B,LE3LA11-F38950,402,38950,0
LE3LA12A,LE3LA12-F38950,55,38950,0
LE3LA13A,LE3LA13-F38950,60,38950,0
LE3LA13B,LE3LA13-F38950,61,38950,0
LE3LA13C,LE3LA13-F39148,62,39148,0
LE3LA13D,LE3LA13-F39148,63,39148,0
LE3LA14A,LE3LA14-F38950,196,38950,0
LE3LA15A,LE3LA15-F38950,66,38950,0
LE3LA15B,LE3LA15-F39148,73,39148,0
LE3LA16A,LE3LA16-F38950,68,38950,0
LE3LA16B,LE3LA16-F38950,67,38950,0
LE3LA17A,LE3LA17-F38950,69,38950,0
LE3LA17B,LE3LA17-F38950,70,38950,0
LE3LA18A,LE3LA18-F38950,81,38950,0
LE3LA18B,LE3LA18-F38950,82,38950,0
LE3LA18C,LE3LA18-F38950,83,38950,0
LE3LA18D,LE3LA18-F38950,84,38950,0
LE3LA18E,LE3LA18-F39148,85,39148,0
LE3LA18F,LE3LA18-F39148,86,39148,0
LE3LA18G,LE3LA18-F39148,87,39148,0
LE3LA20A,LE3LA20-F38950,88,38950,0
LE3LA21A,LE3LA21-F38950,132,38950,0
LE3LA22A,LE3LA22-F38950,133,38950,0
LE3LA23A,LE3LA23-F38950,198,38950,0
LE3LA23B,LE3LA23-F38950,43,38950,0
LE3LA24A,LE3LA24-F38950,57,38950,0
LE3LA24B,LE3LA24-F38950,58,38950,0
LE3LA25A,LE3LA25-F38950,134,38950,0
LE3LA26A,LE3LA26-F38950,135,38950,0
LE3LA27A,LE3LA27-F38950,147,38950,0
LE3LA27B,LE3LA27-F38950,148,38950,0
LE3LA29A,LE3LA29-F38950,390,38950,0
LE3LA29B,LE3LA29-F39148,391,39148,0
LE3LA30A,LE3LA30-F38950,396,38950,0
LE3LA31A,LE3LA31-F38950,136,38950,0
LE3LA32A,LE3LA32-F38950,76,38950,0
LE3LA32B,LE3LA32-F38950,79,38950,0
LE3LA32C,LE3LA32-F38950,77,38950,0
LE3LA32D,LE3LA32-F38950,78,38950,0
LE3LA32E,LE3LA32-F38950,80,38950,0
LE3LA32F,LE3LA32-F38950,81,38950,0
LE3LA32G,LE3LA32-F39148,82,39148,0
LE3LA32H,LE3LA32-F39148,85,39148,0
LE3LA32I,LE3LA32-F39148,83,39148,0
LE3LA32J,LE3LA32-F39148,84,39148,0
LE3LA32K,LE3LA32-F39148,86,39148,0
LE3LA32L,LE3LA32-F39148,87,39148,0
LE3LA33A,LE3LA33-F38950,12,38950,0
LE3LA34A,LE3LA34-F38950,162,38950,0
LE3LA34B,LE3LA34-F38950,163,38950,0
LE3LA34C,LE3LA34-F38950,164,38950,0
LE3LA34D,LE3LA34-F39148,165,39148,0
LE3LA34E,LE3LA34-F39148,166,39148,0
LE3LA35A,LE3LA35-F38950,450,38950,0
LE3LA35B,LE3LA35-F38950,451,38950,0
LE3LA36A,LE3LA36-F38950,167,38950,0
LE3LA36B,LE3LA36-F38950,452,38950,0
LE3LA38A,LE3LA38-F38950,135,38950,0
LE3LA38B,LE3LA38-F38950,136,38950,0
LE3LA38C,LE3LA38-F38950,137,38950,0
LE3LA38D,LE3LA38-F38950,140,38950,0
LE3LA38E,LE3LA38-F38950,3,38950,0
LE3LA38F,LE3LA38-F39148,5,39148,0
LE3LA38G,LE3LA38-F39148,6,39148,0
LE3LA38H,LE3LA38-F39148,7,39148,0
LE3LA38I,LE3LA38-F39148,8,39148,0
LE3LA38J,LE3LA38-F39148,9,39148,0
LE3LA39A,LE3LA39-F38950,21,38950,0
LE3LA39B,LE3LA39-F38950,23,38950,0
LE3LA39C,LE3LA39-F38950,21,38950,0
LE3LA39D,LE3LA39-F38950,24,38950,0
LE3LA39E,LE3LA39-F38950,22,38950,0
LE3LA39F,LE3LA39-F38950,25,38950,0
LE3LA39G,LE3LA39-F39148,27,39148,0
LE3LA39H,LE3LA39-F39148,29,39148,0
LE3LA39I,LE3LA39-F39148,27,39148,0
LE3LA39J,LE3LA39-F39148,30,39148,0
LE3LA39K,LE3LA39-F39148,28,39148,0
LE3LA39L,LE3LA39-F39148,31,39148,0
LE3LA40A,LE3LA40-F38950,32,38950,0
LE3LA40B,LE3LA40-F38950,33,38950,0
LE3LA40C,LE3LA40-F38950,34,38950,0
LE3LA40D,LE3LA40-F38950,35,38950,0
LE3LA40G,LE3LA40-F39148,38,39148,0
LE3LA40H,LE3LA40-F39148,39,39148,0
LE3LA40I,LE3LA40-F39148,40,39148,0
LE3LA40J,LE3LA40-F39148,41,39148,0
LE3LA41A,LE3LA41-F38950,430,38950,0
LE3LA41B,LE3LA41-F38950,431,38950,0
LE3LA41C,LE3LA41-F38950,48,38950,0
LE3LA41D,LE3LA41-F38950,49,38950,0
LE3LA41E,LE3LA41-F38950,50,38950,0
LE3LA41F,LE3LA41-F38950,51,38950,0
LE3LA41G,LE3LA41-F39148,52,39148,0
LE3LA41H,LE3LA41-F39148,53,39148,0
LE3LA41I,LE3LA41-F39148,54,39148,0
LE3LA41J,LE3LA41-F39148,55,39148,0
LE3LA41K,LE3LA41-F39148,56,39148,0
LE3LA41L,LE3LA41-F39148,57,39148,0
LE3LA42A,LE3LA42-F38950,84,38950,0
LE3LA42B,LE3LA42-F38950,87,38950,0
LE3LA42C,LE3LA42-F38950,85,38950,0
LE3LA42D,LE3LA42-F38950,86,38950,0
LE3LA42E,LE3LA42-F38950,88,38950,0
LE3LA42F,LE3LA42-F38950,89,38950,0
LE3LA42G,LE3LA42-F39148,90,39148,0
LE3LA42H,LE3LA42-F39148,93,39148,0
LE3LA42I,LE3LA42-F39148,91,39148,0
LE3LA42J,LE3LA42-F39148,92,39148,0
LE3LA42K,LE3LA42-F39148,94,39148,0
LE3LA42L,LE3LA42-F39148,95,39148,0
LE3LA43A,LE3LA43-F38950,62,38950,0
LE3LA43B,LE3LA43-F38950,63,38950,0
LE3LA43C,LE3LA43-F38950,64,38950,0
LE3LA43D,LE3LA43-F38950,65,38950,0
LE3LA43E,LE3LA43-F38950,66,38950,0
LE3LA43F,LE3LA43-F38950,67,38950,0
LE3LA43G,LE3LA43-F39148,68,39148,0
LE3LA43H,LE3LA43-F39148,69,39148,0
LE3LA43I,LE3LA43-F39148,70,39148,0
LE3LA43J,LE3LA43-F39148,71,39148,0
LE3LA43K,LE3LA43-F39148,72,39148,0
LE3LA43L,LE3LA43-F39148,73,39148,0
LE3LA44A,LE3LA44-F38950,326,38950,0
LE3LA44B,LE3LA44-F38950,327,38950,0
LE3LA44C,LE3LA44-F38950,328,38950,0
LE3LA44D,LE3LA44-F38950,329,38950,0
LE3LA44E,LE3LA44-F38950,330,38950,0
LE3LA44F,LE3LA44-F39148,331,39148,0
LE3LA44G,LE3LA44-F39148,332,39148,0
LE3LA44H,LE3LA44-F39148,333,39148,0
LE3LA44I,LE3LA44-F39148,334,39148,0
LE3LA44J,LE3LA44-F39148,335,39148,0
LE3LA47A,LE3LA47-F38950,403,38950,0
LE3LA47B,LE3LA47-F38950,404,38950,0
LE3LA47C,LE3LA47-F39148,411,39148,0
LE3LA47D,LE3LA47-F39148,412,39148,0
LE3LA47-2A,LE3LA47-2-F38950,405,38950,0
LE3LA47-2B,LE3LA47-2-F38950,406,38950,0
LE3LA47-2C,LE3LA47-2-F39148,414,39148,0
LE3LA47-2D,LE3LA47-2-F39148,415,39148,0
